0	100001870.881
1	99999745.8656
2	1075991138.52
3	875751119.478
4	997613296.328
5	903828964.757
6	835495121.821
7	1132879713.43
8	1038684049.54
9	969062033.584
10	1075827028.77
11	1148041980.7
12	1105562047.21
13	641555090.002
14	913195650.409
15	1044486867.47
16	1016258722.05
17	1087297697.68
18	965321242.645
19	1030506355.92
20	99999716.7469
21	853471446.132
22	1122109518.01
23	904335858.027
24	1126987287.8
25	1100665975.52
26	1121094207.27
27	1034896461.9
28	1084379893.45
29	961434681.0
30	100000654.407
31	1003961927.91
32	1087649660.93
33	864543409.622
34	1120049364.94
35	1076451608.51
36	1049565668.04
37	948189590.801
38	909814798.597
39	1099816716.7
40	99999489.1476
41	1270007036.77
42	998107678.234
43	986697746.901
44	1008631231.06
45	852998882.693
46	1121250514.11
47	854406708.004
48	1132498965.02
49	1013637930.21
50	99993854.9906
51	908712634.068
52	821744308.724
53	1052799524.94
54	917180250.0
55	1267612831.49
56	1117260260.63
57	1143136501.7
58	846672264.14
59	1019616559.28
60	100000192.995
61	975284513.601
62	1019063726.76
63	1035016902.61
64	934891196.371
65	836170027.023
66	952544332.43
67	987948104.261
68	1025622132.77
69	1271013863.83
70	99994645.938
71	1038734674.31
72	1134735323.45
73	1002140335.2
74	1228451390.39
75	1355145500.26
76	586578028.264
77	1096775861.89
78	810823712.051
79	1203542025.81
80	99999151.5759
81	1045795151.53
82	830186378.258
83	986939527.632
84	1009113745.34
85	1186463422.93
86	903714125.95
87	953281630.369
88	871036007.769
89	949174600.017
90	99998861.7483
91	1213784164.77
92	1055870353.2
93	906917978.462
94	852786720.979
95	1132889646.79
96	974994877.949
97	959822022.542
98	881569020.481
99	959868505.026
100	100002222.517
101	1034625581.65
102	962622589.68
103	965268814.688
104	888649276.647
105	830999890.331
106	891766957.022
107	850557548.687
108	1151846579.64
109	1064705703.06
110	100000331.232
111	987279457.753
112	838545811.843
113	1069939075.4
114	901158291.173
115	1137154651.67
116	904367171.956
117	1057709310.1
118	1086620611.75
119	1114428082.83
120	100005870.776
121	902722742.618
122	1005416013.93
123	1018458479.75
124	872693316.364
125	1096538533.75
126	1022884170.83
127	974640970.206
128	967698053.578
129	1075467352.56
130	99995862.2381
131	858948659.523
132	792841838.94
133	1059276640.51
134	1061488785.33
135	1153599892.15
136	966695538.625
137	838981243.624
138	972593815.446
139	1098973989.53
140	99995944.802
141	1422007236.49
142	1102100967.81
143	800830837.579
144	960502571.346
145	1002815839.34
146	1025732273.09
147	1076271980.48
148	1286142156.58
149	955311580.738
150	99996498.4176
151	1149018207.1
152	876336023.795
153	794809159.705
154	1032359025.56
155	826816672.862
156	1191039855.61
157	1206029563.06
158	748082094.829
159	1003717947.87
160	99995519.244
161	920976998.086
162	977294888.252
163	844530556.794
164	1190841777.16
165	895779059.611
166	955319717.003
167	924198923.771
168	853255402.155
169	1150050904.51
170	99998589.1761
171	1091638787.71
172	962072770.106
173	956961200.402
174	867968102.549
175	912189731.314
176	915137141.027
177	955267151.703
178	1033912797.82
179	1082360006.32
180	99999468.1624
181	986274366.215
182	1173891972.96
183	1060374156.48
184	1002311699.25
185	893203726.613
186	1107758783.73
187	1108677463.1
188	986213791.504
189	991223680.893
190	99998243.481
191	1058891713.96
192	1149395287.02
193	964889283.921
194	827173386.652
195	1116333922.39
196	953479612.671
197	1111739054.27
198	738579972.409
199	1111885168.78
